county_code,county_name,date,gender,wage,hours,employment_rate,population,urban
38,County_38,2024-01-09,Male,37.55,40.5,0.9554298309725071,1162670,1
38,County_38,2024-01-09,Female,28.83,40.2,0.9505026521977215,807397,1
38,County_38,2024-01-10,Male,38.25,34.4,0.930997932917128,378805,1
38,County_38,2024-01-10,Female,24.65,44.1,0.9443896276727085,299878,1
38,County_38,2024-01-11,Male,29.65,37.4,0.8925359091963937,1157758,1
38,County_38,2024-01-11,Female,24.56,46.9,0.8681915804126992,1392496,1
38,County_38,2024-01-12,Male,26.38,36.7,0.8918182716511012,285328,1
38,County_38,2024-01-12,Female,29.36,39.0,0.8989701482751112,946170,1
38,County_38,2024-01-13,Male,29.12,40.3,0.8663500666941583,1269658,1
38,County_38,2024-01-13,Female,27.87,39.9,0.9834209646435467,1434217,1
38,County_38,2024-01-14,Male,34.85,39.8,0.9415543807955216,1042810,1
38,County_38,2024-01-14,Female,32.64,39.7,0.9440392840944682,1326235,1
38,County_38,2024-01-15,Male,27.96,32.8,0.9336821984220307,552726,1
38,County_38,2024-01-15,Female,29.93,43.7,0.8895275155582263,682394,1
38,County_38,2024-01-16,Male,32.45,38.8,0.891451852483573,830200,1
38,County_38,2024-01-16,Female,27.42,31.1,0.9661304132857849,410736,1
38,County_38,2024-01-17,Male,33.43,35.6,0.9151589379069731,500685,1
38,County_38,2024-01-17,Female,31.05,39.8,0.8862079440128586,681307,1
38,County_38,2024-01-18,Male,24.59,41.7,0.9159030481027334,333486,1
38,County_38,2024-01-18,Female,38.85,30.8,0.8678757312066503,732688,1
38,County_38,2024-01-19,Male,33.05,46.0,0.9134122491744162,242934,1
38,County_38,2024-01-19,Female,32.17,40.5,0.9471719681566615,1019862,1
38,County_38,2024-01-20,Male,26.48,41.5,0.8931335402074848,274923,1
38,County_38,2024-01-20,Female,31.14,40.3,0.8360422228699631,571179,1
38,County_38,2024-01-21,Male,35.07,31.6,0.9558729990971124,1045376,1
38,County_38,2024-01-21,Female,26.61,29.5,0.8791280116212292,805404,1
38,County_38,2024-01-22,Male,26.51,34.9,0.9653239818609936,574559,1
38,County_38,2024-01-22,Female,19.4,35.8,0.871595662954949,775197,1
38,County_38,2024-01-23,Male,32.86,33.1,0.7896298952103532,1450167,1
38,County_38,2024-01-23,Female,31.31,43.0,0.933060291480675,713071,1
38,County_38,2024-01-24,Male,24.43,41.3,0.9541297677201296,219221,1
38,County_38,2024-01-24,Female,29.84,40.8,0.8739264232512208,1453297,1
38,County_38,2024-01-25,Male,26.22,33.0,0.9751049401838482,709779,1
38,County_38,2024-01-25,Female,37.54,34.4,0.9042626681552913,1071565,1
38,County_38,2024-01-26,Male,38.07,38.9,0.85560411924243,1225777,1
38,County_38,2024-01-26,Female,31.2,31.5,0.9679667389018367,1014652,1
38,County_38,2024-01-27,Male,30.48,39.7,0.8697051502252221,449787,1
38,County_38,2024-01-27,Female,29.34,34.6,0.9373267770103673,1050843,1
38,County_38,2024-01-28,Male,34.3,45.2,0.9400459842700449,628793,1
38,County_38,2024-01-28,Female,23.9,35.0,0.8489204203523897,1353678,1
38,County_38,2024-01-29,Male,35.32,37.5,0.8971332109025221,1439225,1
38,County_38,2024-01-29,Female,40.55,48.8,0.8895839591805556,1089332,1
38,County_38,2024-01-30,Male,28.06,39.5,0.8207449643968141,933701,1
38,County_38,2024-01-30,Female,28.78,33.0,0.9694820229778007,1387369,1
38,County_38,2024-01-31,Male,34.68,41.5,0.8965342518248843,1070108,1
38,County_38,2024-01-31,Female,32.82,37.6,0.9682419963498996,601315,1
38,County_38,2024-02-01,Male,35.54,38.7,0.8934286844134179,1141236,1
38,County_38,2024-02-01,Female,19.04,40.7,0.997551757524662,648907,1
38,County_38,2024-02-02,Male,26.57,41.9,0.8509216375823684,1307443,1
38,County_38,2024-02-02,Female,21.86,35.9,0.8582491001400518,1387577,1
38,County_38,2024-02-03,Male,34.21,35.4,0.8696035367611864,819942,1
38,County_38,2024-02-03,Female,27.97,39.3,0.9638741893910298,412567,1
38,County_38,2024-02-04,Male,35.87,40.5,0.9347925550849541,466863,1
38,County_38,2024-02-04,Female,28.12,45.6,0.8878248348815472,1431811,1
38,County_38,2024-02-05,Male,23.68,32.5,0.874233494693976,1089972,1
38,County_38,2024-02-05,Female,25.93,43.7,0.8785403887120957,910415,1
38,County_38,2024-02-06,Male,33.1,36.2,0.9441040349085679,980574,1
38,County_38,2024-02-06,Female,27.57,41.8,0.8748932861351755,1304336,1
38,County_38,2024-02-07,Male,26.53,40.4,0.8687484058502706,260060,1
38,County_38,2024-02-07,Female,35.84,40.3,0.8460390862758802,573156,1
38,County_38,2024-02-08,Male,29.1,38.6,0.9340999668475378,717777,1
38,County_38,2024-02-08,Female,37.36,35.6,0.890730930438331,482731,1
38,County_38,2024-02-09,Male,38.86,41.5,0.9383906954132334,1485070,1
38,County_38,2024-02-09,Female,46.77,38.2,0.9679649113448606,1203654,1
38,County_38,2024-02-10,Male,31.79,38.9,0.9343569304047276,717977,1
38,County_38,2024-02-10,Female,24.8,43.4,0.8974099230878537,715098,1
38,County_38,2024-02-11,Male,32.44,37.5,0.9167995654227898,364655,1
38,County_38,2024-02-11,Female,27.44,26.8,0.9405388035828848,1081722,1
38,County_38,2024-02-12,Male,30.54,34.3,0.8637986755878829,1187657,1
38,County_38,2024-02-12,Female,33.04,26.5,0.8908870107698199,505847,1
38,County_38,2024-02-13,Male,36.51,44.4,1.0,256936,1
38,County_38,2024-02-13,Female,34.58,32.7,0.9063127798214349,223873,1
38,County_38,2024-02-14,Male,25.24,39.1,0.8297023687450019,1286621,1
38,County_38,2024-02-14,Female,20.05,37.6,0.9086012718878957,363935,1
38,County_38,2024-02-15,Male,31.56,45.4,0.9057497577960374,1032277,1
38,County_38,2024-02-15,Female,29.87,36.7,0.8503911188318528,1131120,1
38,County_38,2024-02-16,Male,35.07,38.6,0.8508768208821706,1123827,1
38,County_38,2024-02-16,Female,19.43,37.0,0.7977502273436009,420712,1
38,County_38,2024-02-17,Male,28.64,43.3,0.9555602093850497,1285918,1
38,County_38,2024-02-17,Female,35.42,44.9,0.8961271805911856,797404,1
38,County_38,2024-02-18,Male,44.34,37.5,0.9284509322174512,915792,1
38,County_38,2024-02-18,Female,28.52,37.8,0.8865839235210963,997331,1
38,County_38,2024-02-19,Male,44.07,40.5,0.8712607215591124,1070812,1
38,County_38,2024-02-19,Female,25.88,35.4,0.9293634177104249,1266360,1
38,County_38,2024-02-20,Male,37.31,37.5,0.8817193417381833,852837,1
38,County_38,2024-02-20,Female,26.75,40.0,0.8999483960452368,1405256,1
38,County_38,2024-02-21,Male,24.8,50.2,0.9452896432782045,1471815,1
38,County_38,2024-02-21,Female,30.85,35.8,0.8863177519166805,293575,1
38,County_38,2024-02-22,Male,31.1,30.5,0.8481621895061202,635869,1
38,County_38,2024-02-22,Female,30.86,37.8,0.9063098414938188,369786,1
38,County_38,2024-02-23,Male,36.5,36.5,0.8669610404543183,642676,1
38,County_38,2024-02-23,Female,28.1,38.7,0.8994211193352094,630721,1
38,County_38,2024-02-24,Male,26.64,37.6,0.979673075918383,1280539,1
38,County_38,2024-02-24,Female,27.87,31.1,0.9985094885020941,552434,1
38,County_38,2024-02-25,Male,24.32,37.8,0.7733112613051958,1174213,1
38,County_38,2024-02-25,Female,27.95,40.2,0.8125884528943871,1492751,1
38,County_38,2024-02-26,Male,33.25,35.0,0.8705389737638713,455141,1
38,County_38,2024-02-26,Female,33.13,44.1,0.9631482918593507,1007397,1
38,County_38,2024-02-27,Male,29.49,38.3,0.8289230634594122,379711,1
38,County_38,2024-02-27,Female,35.06,37.2,0.9111998498498627,364798,1
38,County_38,2024-02-28,Male,28.86,32.8,0.873547314392094,1387724,1
38,County_38,2024-02-28,Female,32.14,36.7,0.8900549745916322,1449616,1
38,County_38,2024-02-29,Male,31.47,43.2,0.9660599894541178,665176,1
38,County_38,2024-02-29,Female,35.91,42.1,0.9316588008752812,1025192,1
38,County_38,2024-03-01,Male,28.81,38.7,0.7946032009429966,1043702,1
38,County_38,2024-03-01,Female,29.55,33.7,0.928020246140456,338309,1
38,County_38,2024-03-02,Male,33.7,40.5,0.970478809008948,1381319,1
38,County_38,2024-03-02,Female,26.32,39.2,0.7915126870165587,224294,1
38,County_38,2024-03-03,Male,35.28,32.2,0.9774924217163751,953675,1
38,County_38,2024-03-03,Female,33.23,33.8,0.881587294472991,1219581,1
38,County_38,2024-03-04,Male,33.0,41.5,0.8087499125925632,1459840,1
38,County_38,2024-03-04,Female,33.78,31.4,0.9906613539385516,815707,1
38,County_38,2024-03-05,Male,32.38,40.4,0.8966343948322174,446124,1
38,County_38,2024-03-05,Female,28.54,45.1,0.9340192892339765,1120663,1
38,County_38,2024-03-06,Male,33.92,38.7,0.9515880729516623,853928,1
38,County_38,2024-03-06,Female,35.64,39.3,0.9462282765189376,666131,1
38,County_38,2024-03-07,Male,26.62,35.7,0.8758886309842895,1043857,1
38,County_38,2024-03-07,Female,20.64,33.2,0.9179787832799687,1277426,1
38,County_38,2024-03-08,Male,34.54,33.4,0.8826255695288456,1018215,1
38,County_38,2024-03-08,Female,36.78,33.6,0.8878810421385265,256895,1
38,County_38,2024-03-09,Male,24.07,37.0,0.9657811311737562,1040430,1
38,County_38,2024-03-09,Female,26.91,38.0,0.9460185195276938,307590,1
38,County_38,2024-03-10,Male,34.52,40.0,0.9092399344382993,565524,1
38,County_38,2024-03-10,Female,28.54,44.1,0.899252190817928,1300107,1
38,County_38,2024-03-11,Male,23.36,36.7,0.858114273262961,856623,1
38,County_38,2024-03-11,Female,19.33,37.4,0.8821988185808818,332209,1
38,County_38,2024-03-12,Male,35.24,36.2,0.8796581444557423,1210762,1
38,County_38,2024-03-12,Female,35.36,36.7,0.9238967246176912,996002,1
38,County_38,2024-03-13,Male,39.64,44.6,0.9121965437058296,452448,1
38,County_38,2024-03-13,Female,31.86,33.6,0.9210179090494504,467982,1
38,County_38,2024-03-14,Male,32.82,37.7,0.9313618427814689,239994,1
38,County_38,2024-03-14,Female,33.41,37.8,0.8601511574888264,905655,1
38,County_38,2024-03-15,Male,12.94,43.6,0.8750242536448858,910686,1
38,County_38,2024-03-15,Female,32.27,44.7,0.9388673443468336,1120539,1
38,County_38,2024-03-16,Male,24.8,43.2,0.847459252607832,751904,1
38,County_38,2024-03-16,Female,34.22,42.9,0.8348120114936618,266344,1
38,County_38,2024-03-17,Male,30.61,34.1,0.8656227841241202,875821,1
38,County_38,2024-03-17,Female,34.11,31.8,0.8611825651232125,1089061,1
38,County_38,2024-03-18,Male,32.23,38.0,0.9375039787754177,304415,1
38,County_38,2024-03-18,Female,32.2,34.7,0.9154816024460916,1450128,1
38,County_38,2024-03-19,Male,39.09,32.9,0.7729484026223613,600178,1
38,County_38,2024-03-19,Female,30.16,41.8,0.9358351574281863,783996,1
38,County_38,2024-03-20,Male,28.98,32.3,0.8590958395548609,203356,1
38,County_38,2024-03-20,Female,30.25,37.5,0.888572999223455,304908,1
38,County_38,2024-03-21,Male,41.87,33.6,0.9184409850723295,817830,1
38,County_38,2024-03-21,Female,15.86,33.8,0.9520493115142099,1215244,1
38,County_38,2024-03-22,Male,35.42,47.7,0.9623599134042065,1003659,1
38,County_38,2024-03-22,Female,24.96,43.2,0.9817753883920488,1401201,1
38,County_38,2024-03-23,Male,30.32,36.8,0.8460932385777771,1327586,1
38,County_38,2024-03-23,Female,34.68,35.9,0.9762147895241106,1004297,1
38,County_38,2024-03-24,Male,36.04,38.4,0.8891219372023089,1480501,1
38,County_38,2024-03-24,Female,27.95,28.4,0.822278051246097,855960,1
38,County_38,2024-03-25,Male,41.86,34.7,0.9164621837518053,529386,1
38,County_38,2024-03-25,Female,24.98,37.6,0.8979414636185307,1307182,1
38,County_38,2024-03-26,Male,37.18,37.0,0.9425438929861332,238618,1
38,County_38,2024-03-26,Female,31.35,34.8,0.9316351340098791,432299,1
38,County_38,2024-03-27,Male,45.31,39.8,0.8685644020351624,650201,1
38,County_38,2024-03-27,Female,19.79,34.6,0.8924893654626004,348197,1
38,County_38,2024-03-28,Male,25.57,42.3,0.9325031422958346,879142,1
38,County_38,2024-03-28,Female,31.53,36.7,0.8711953991405604,590664,1
38,County_38,2024-03-29,Male,30.8,41.9,0.87385488039214,1433290,1
38,County_38,2024-03-29,Female,32.04,38.4,0.849152662965489,689177,1
38,County_38,2024-03-30,Male,35.14,42.0,0.9387675748027978,758016,1
38,County_38,2024-03-30,Female,23.75,38.1,0.906305087981071,233474,1
38,County_38,2024-03-31,Male,34.1,38.0,1.0,762826,1
38,County_38,2024-03-31,Female,28.14,38.7,0.8544881246917381,205133,1
38,County_38,2024-04-01,Male,29.44,36.0,0.9920018092269993,618273,1
38,County_38,2024-04-01,Female,24.69,34.6,0.9013353504478192,958053,1
38,County_38,2024-04-02,Male,41.09,32.7,0.9307408562606836,450654,1
38,County_38,2024-04-02,Female,21.52,34.9,0.8119751708595564,1270538,1
38,County_38,2024-04-03,Male,45.61,39.4,0.8681130415126471,1148859,1
38,County_38,2024-04-03,Female,25.84,40.6,0.9946483907795172,246000,1
38,County_38,2024-04-04,Male,35.84,36.6,0.9212982164011773,880953,1
38,County_38,2024-04-04,Female,31.68,35.9,0.9056183697570375,472509,1
38,County_38,2024-04-05,Male,25.92,35.9,0.9111121688234288,248120,1
38,County_38,2024-04-05,Female,28.78,39.9,0.8330084251070439,1069621,1
38,County_38,2024-04-06,Male,23.84,35.1,0.9288490625590631,444385,1
38,County_38,2024-04-06,Female,36.58,36.8,0.911580388317802,361277,1
38,County_38,2024-04-07,Male,24.53,39.5,0.9100972613437136,1444544,1
38,County_38,2024-04-07,Female,21.98,31.5,0.9393544733480467,836936,1
38,County_38,2024-04-08,Male,27.33,42.9,0.9205295144212449,664004,1
38,County_38,2024-04-08,Female,18.03,39.3,0.8183168830349314,442925,1
38,County_38,2024-04-09,Male,35.76,34.4,0.8709620139772852,714756,1
38,County_38,2024-04-09,Female,32.77,35.3,0.8772410089750458,1480364,1
38,County_38,2024-04-10,Male,28.38,39.4,0.9393516061202172,411359,1
38,County_38,2024-04-10,Female,21.16,40.3,0.9584081182982233,1245320,1
38,County_38,2024-04-11,Male,33.07,38.2,0.986932802752323,428474,1
38,County_38,2024-04-11,Female,36.69,42.1,0.9113903691244544,301221,1
38,County_38,2024-04-12,Male,21.84,39.5,0.9308940009252077,620601,1
38,County_38,2024-04-12,Female,31.59,45.5,0.8869228333549029,445060,1
38,County_38,2024-04-13,Male,34.69,34.5,0.9238466480523972,346996,1
38,County_38,2024-04-13,Female,33.06,42.7,0.8912280530532414,679039,1
38,County_38,2024-04-14,Male,29.94,34.6,0.8549839418176427,249884,1
38,County_38,2024-04-14,Female,30.44,40.0,0.8703604392687913,681440,1
38,County_38,2024-04-15,Male,27.74,39.8,0.9573234759316609,1025424,1
38,County_38,2024-04-15,Female,31.08,38.4,0.890718377953904,584439,1
38,County_38,2024-04-16,Male,30.27,38.0,0.8424256462323791,291592,1
38,County_38,2024-04-16,Female,29.76,40.4,0.8039717704498714,424236,1
38,County_38,2024-04-17,Male,33.71,41.4,0.9107426647883368,1187449,1
38,County_38,2024-04-17,Female,38.87,42.4,0.9801507615318092,447025,1
38,County_38,2024-04-18,Male,37.76,38.6,0.8353770164642808,1492304,1
38,County_38,2024-04-18,Female,21.16,33.8,0.8638449236657776,428952,1
38,County_38,2024-04-19,Male,31.8,38.0,0.9660947639875506,1393428,1
38,County_38,2024-04-19,Female,30.04,42.1,0.9331206053986686,1236251,1
38,County_38,2024-04-20,Male,31.61,44.8,0.950764732437315,819548,1
38,County_38,2024-04-20,Female,27.07,38.5,0.8040209594073998,624494,1
38,County_38,2024-04-21,Male,34.99,43.9,0.8423567093625204,241571,1
38,County_38,2024-04-21,Female,22.38,35.4,0.9405068606396974,768443,1
38,County_38,2024-04-22,Male,26.21,43.3,0.8557369764955606,1422298,1
38,County_38,2024-04-22,Female,31.8,41.3,0.830942378595276,755342,1
38,County_38,2024-04-23,Male,29.06,43.5,0.8923677340390502,379387,1
38,County_38,2024-04-23,Female,28.16,36.4,0.9819673393033592,909175,1
38,County_38,2024-04-24,Male,26.35,39.7,0.9353540362059423,639950,1
38,County_38,2024-04-24,Female,32.71,42.5,0.9501287836726939,1463224,1
38,County_38,2024-04-25,Male,32.33,44.3,0.8503955934522777,371534,1
38,County_38,2024-04-25,Female,29.6,30.8,0.8520502110625388,1375341,1
38,County_38,2024-04-26,Male,35.18,34.6,0.8935447398928528,543574,1
38,County_38,2024-04-26,Female,27.3,41.5,0.9697100508094008,1418963,1
38,County_38,2024-04-27,Male,26.68,38.3,0.9127194102274606,697885,1
38,County_38,2024-04-27,Female,38.44,33.8,0.8704429254877643,212107,1
38,County_38,2024-04-28,Male,34.74,37.4,0.9320781943879133,895865,1
38,County_38,2024-04-28,Female,29.14,43.6,0.9002389374098243,602115,1
38,County_38,2024-04-29,Male,31.39,31.6,0.9362548127052669,1137804,1
38,County_38,2024-04-29,Female,33.06,30.4,0.9344385215590858,727655,1
38,County_38,2024-04-30,Male,39.9,32.7,0.8835893568184333,566352,1
38,County_38,2024-04-30,Female,22.94,38.0,0.9196018775945106,1017922,1
38,County_38,2024-05-01,Male,28.31,38.3,1.0,788885,1
38,County_38,2024-05-01,Female,35.63,37.7,0.9635024763717028,990723,1
38,County_38,2024-05-02,Male,40.03,42.5,0.9838432795668639,1045657,1
38,County_38,2024-05-02,Female,34.98,38.6,0.9499611531301324,1035915,1
38,County_38,2024-05-03,Male,30.8,35.9,0.8461237937458352,323785,1
38,County_38,2024-05-03,Female,30.41,39.6,0.8608540087918779,1383123,1
38,County_38,2024-05-04,Male,27.0,32.5,0.9261084565814989,637046,1
38,County_38,2024-05-04,Female,31.66,30.4,0.8881604101970084,687457,1
38,County_38,2024-05-05,Male,17.32,35.6,0.9625503243755267,292085,1
38,County_38,2024-05-05,Female,23.08,40.0,0.8883282845240704,924513,1
38,County_38,2024-05-06,Male,33.2,34.2,0.913817611340149,360240,1
38,County_38,2024-05-06,Female,21.86,40.7,1.0,969604,1
38,County_38,2024-05-07,Male,36.78,31.2,0.8567722613509818,785709,1
38,County_38,2024-05-07,Female,41.28,36.5,0.8986701920367619,1152337,1
38,County_38,2024-05-08,Male,25.85,45.0,0.8912077961013919,227934,1
38,County_38,2024-05-08,Female,36.13,38.2,0.897029167973133,336442,1
38,County_38,2024-05-09,Male,39.26,38.6,0.9222759107867131,651770,1
38,County_38,2024-05-09,Female,29.41,40.7,0.942973619500731,1092267,1
38,County_38,2024-05-10,Male,32.14,35.4,0.8752442902336963,1093289,1
38,County_38,2024-05-10,Female,26.59,40.4,0.8632270392695067,656908,1
38,County_38,2024-05-11,Male,19.48,35.1,0.9174854887901457,1209190,1
38,County_38,2024-05-11,Female,28.25,32.7,0.8226100355221764,1169733,1
38,County_38,2024-05-12,Male,44.21,35.9,0.8665997105087306,507520,1
38,County_38,2024-05-12,Female,35.71,32.7,0.8286599576404681,1435096,1
38,County_38,2024-05-13,Male,17.2,43.4,0.8817479999791065,204708,1
38,County_38,2024-05-13,Female,24.48,33.8,0.9037821566017303,751003,1
38,County_38,2024-05-14,Male,37.65,29.8,0.9078566978377344,1026948,1
38,County_38,2024-05-14,Female,31.46,37.1,0.9747807438543242,353773,1
38,County_38,2024-05-15,Male,29.3,39.2,0.8560609319807999,1235389,1
38,County_38,2024-05-15,Female,31.13,33.3,0.8678194796005637,1446504,1
38,County_38,2024-05-16,Male,48.97,35.3,0.8276858726916833,595114,1
38,County_38,2024-05-16,Female,34.14,37.6,0.8274750548789711,522391,1
38,County_38,2024-05-17,Male,32.0,37.5,0.8946132735169045,1185973,1
38,County_38,2024-05-17,Female,37.15,38.5,0.8048204540474782,832467,1
38,County_38,2024-05-18,Male,30.34,33.9,0.9032916469340643,1230249,1
38,County_38,2024-05-18,Female,39.19,39.9,0.8517261295793455,1327776,1
38,County_38,2024-05-19,Male,30.25,33.1,0.8469668912664834,455180,1
38,County_38,2024-05-19,Female,20.23,30.1,0.9256710140867184,740426,1
38,County_38,2024-05-20,Male,27.17,44.8,0.8703725064837673,1221806,1
38,County_38,2024-05-20,Female,34.43,37.5,0.9408370299465767,977155,1
38,County_38,2024-05-21,Male,40.85,37.0,0.9144739354570701,1388115,1
38,County_38,2024-05-21,Female,31.46,36.8,0.9197363636073675,448743,1
38,County_38,2024-05-22,Male,39.11,36.8,1.0,1137935,1
38,County_38,2024-05-22,Female,29.44,36.7,0.8702158352132862,982697,1
38,County_38,2024-05-23,Male,34.08,37.2,0.957420580364973,460719,1
38,County_38,2024-05-23,Female,26.3,42.0,0.8688122212554013,395769,1
38,County_38,2024-05-24,Male,32.93,35.7,0.864031440252802,1393084,1
38,County_38,2024-05-24,Female,26.74,41.2,0.930065205015871,637802,1
38,County_38,2024-05-25,Male,35.75,46.1,0.9195696929639691,222845,1
38,County_38,2024-05-25,Female,27.72,33.7,0.8928944898042158,1199729,1
38,County_38,2024-05-26,Male,40.63,38.3,0.8445453495092506,1092548,1
38,County_38,2024-05-26,Female,34.43,37.8,0.9366378435679725,1065089,1
38,County_38,2024-05-27,Male,30.07,38.5,0.8818897591174542,813469,1
38,County_38,2024-05-27,Female,29.44,33.2,0.9540770794976093,959489,1
38,County_38,2024-05-28,Male,34.81,37.0,0.8729608052886372,659664,1
38,County_38,2024-05-28,Female,28.36,41.0,0.875922127682306,699638,1
38,County_38,2024-05-29,Male,29.95,40.0,0.8536334913030237,955076,1
38,County_38,2024-05-29,Female,36.3,45.0,0.9668926480299405,1485130,1
38,County_38,2024-05-30,Male,29.78,44.1,0.9150037327480663,1013286,1
38,County_38,2024-05-30,Female,23.25,38.8,0.8522920171598707,849538,1
38,County_38,2024-05-31,Male,31.94,40.7,0.8603544642684224,927518,1
38,County_38,2024-05-31,Female,30.07,36.8,0.8083117727070942,1373455,1
38,County_38,2024-06-01,Male,30.78,39.0,0.9269298026731204,704753,1
38,County_38,2024-06-01,Female,41.22,35.1,0.8089290640962852,805051,1
38,County_38,2024-06-02,Male,38.58,33.9,0.825155747684742,229095,1
38,County_38,2024-06-02,Female,33.18,37.6,0.8965845006234462,1089836,1
38,County_38,2024-06-03,Male,30.81,36.4,0.8483003898698632,1113732,1
38,County_38,2024-06-03,Female,34.38,35.5,0.8419239624264111,504675,1
38,County_38,2024-06-04,Male,31.39,37.4,0.9147929659643043,251031,1
38,County_38,2024-06-04,Female,34.64,32.8,0.8170250999144041,485723,1
38,County_38,2024-06-05,Male,38.18,45.0,0.9286827472275021,1454602,1
38,County_38,2024-06-05,Female,16.49,35.5,0.8791096828686169,1081128,1
38,County_38,2024-06-06,Male,29.51,42.9,0.8844131141697571,795810,1
38,County_38,2024-06-06,Female,27.75,32.7,0.9522461465016818,965370,1
38,County_38,2024-06-07,Male,34.6,39.0,0.8410280677769558,796179,1
38,County_38,2024-06-07,Female,29.04,43.9,0.8137944710123467,721075,1
38,County_38,2024-06-08,Male,30.36,41.6,0.9164993290360308,277539,1
38,County_38,2024-06-08,Female,27.16,38.8,0.9528637382270919,1413444,1
38,County_38,2024-06-09,Male,33.75,40.2,0.9360152328099333,1277597,1
38,County_38,2024-06-09,Female,32.69,42.9,0.9341746053237359,1394113,1
38,County_38,2024-06-10,Male,31.69,31.9,0.8843140711206804,597960,1
38,County_38,2024-06-10,Female,31.18,35.4,0.9234545906720116,1227408,1
38,County_38,2024-06-11,Male,29.39,36.0,0.9116920556245399,367277,1
38,County_38,2024-06-11,Female,29.94,39.6,0.9430620660231287,1295114,1
38,County_38,2024-06-12,Male,38.91,37.2,0.878760431356789,284243,1
38,County_38,2024-06-12,Female,25.31,40.2,0.8680083855430532,779795,1
38,County_38,2024-06-13,Male,29.56,36.4,0.8475260403698007,542011,1
38,County_38,2024-06-13,Female,18.95,42.8,0.8524128609923178,969552,1
38,County_38,2024-06-14,Male,30.84,37.1,1.0,776525,1
38,County_38,2024-06-14,Female,28.42,38.2,0.8650340643232433,1005494,1
38,County_38,2024-06-15,Male,32.35,38.9,1.0,618111,1
38,County_38,2024-06-15,Female,29.21,36.6,0.9246617475945803,240069,1
38,County_38,2024-06-16,Male,33.66,36.7,0.8580651289737063,247246,1
38,County_38,2024-06-16,Female,21.36,32.7,0.8866025225999467,267667,1
38,County_38,2024-06-17,Male,36.31,35.8,0.8440129135987697,512141,1
38,County_38,2024-06-17,Female,33.34,45.1,0.8751316229672041,808186,1
38,County_38,2024-06-18,Male,29.17,38.1,0.8768448686268218,1482381,1
38,County_38,2024-06-18,Female,30.69,41.7,0.9091477332776908,1070571,1
38,County_38,2024-06-19,Male,37.96,38.1,0.8879776797437295,1063900,1
38,County_38,2024-06-19,Female,25.37,41.1,0.8904398047382862,773906,1
38,County_38,2024-06-20,Male,32.82,37.3,0.9096531873084791,930679,1
38,County_38,2024-06-20,Female,30.88,37.2,0.9382171114336323,352678,1
38,County_38,2024-06-21,Male,35.97,42.2,0.8742015076032841,504863,1
38,County_38,2024-06-21,Female,42.25,35.8,0.9060377285660859,698169,1
38,County_38,2024-06-22,Male,34.07,34.6,0.8883774144388215,690621,1
38,County_38,2024-06-22,Female,32.26,36.0,0.8455897330022423,831072,1
38,County_38,2024-06-23,Male,42.12,37.9,0.8722948372288016,278979,1
38,County_38,2024-06-23,Female,33.08,28.8,0.8253838231162879,1304019,1
38,County_38,2024-06-24,Male,30.73,41.1,0.8250784991033857,881683,1
38,County_38,2024-06-24,Female,27.77,43.7,0.9098314634297276,614019,1
38,County_38,2024-06-25,Male,35.7,34.3,0.7987794101035692,704866,1
38,County_38,2024-06-25,Female,27.19,48.6,0.858554515480359,617864,1
38,County_38,2024-06-26,Male,27.86,40.7,0.8826288631706731,1116220,1
38,County_38,2024-06-26,Female,25.83,33.6,0.8676838157827704,966315,1
38,County_38,2024-06-27,Male,34.27,36.5,0.9265837033846305,667030,1
38,County_38,2024-06-27,Female,27.59,38.8,0.8599446569145917,403524,1
38,County_38,2024-06-28,Male,27.5,35.1,0.9301012407588577,807498,1
38,County_38,2024-06-28,Female,22.74,40.9,0.8324558970120647,1129621,1
38,County_38,2024-06-29,Male,37.56,35.8,0.9596439477639225,792693,1
38,County_38,2024-06-29,Female,36.33,35.9,0.845203389217628,1148215,1
38,County_38,2024-06-30,Male,27.72,35.9,0.9142954477971146,1097147,1
38,County_38,2024-06-30,Female,28.86,36.4,0.9750552796679539,872181,1
38,County_38,2024-07-01,Male,29.72,43.7,0.8481367896626799,1168004,1
38,County_38,2024-07-01,Female,37.72,36.9,0.8529159498966117,688252,1
38,County_38,2024-07-02,Male,33.81,35.7,0.952592168591283,1326162,1
38,County_38,2024-07-02,Female,30.0,41.5,0.9025036753544544,1483465,1
38,County_38,2024-07-03,Male,30.98,41.2,0.8588919104214673,206737,1
38,County_38,2024-07-03,Female,19.71,35.2,0.8597733918132605,962483,1
38,County_38,2024-07-04,Male,36.56,35.1,0.8178752150608534,725475,1
38,County_38,2024-07-04,Female,33.13,46.1,0.7829301857948477,507058,1
38,County_38,2024-07-05,Male,26.96,38.7,0.8093610704188423,488246,1
38,County_38,2024-07-05,Female,27.15,30.5,1.0,1040230,1
38,County_38,2024-07-06,Male,25.44,35.5,0.886121386429441,220596,1
38,County_38,2024-07-06,Female,18.23,37.9,0.9001004193839524,758217,1
38,County_38,2024-07-07,Male,30.27,40.2,0.8639372347243223,300035,1
38,County_38,2024-07-07,Female,28.09,33.9,0.8949528872083892,976216,1
38,County_38,2024-07-08,Male,24.96,34.4,0.8848062433474033,410824,1
38,County_38,2024-07-08,Female,28.97,41.5,0.8692528026194398,479446,1
38,County_38,2024-07-09,Male,27.88,38.1,0.8951239577166131,606829,1
38,County_38,2024-07-09,Female,32.16,39.2,0.9557844081660624,359453,1
